work_year,experience_level,employment_type,job_title,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2024,Mid-level,Full-time,Business Intelligence Analyst,USD,164800,United States,In-person,United States,M,BI and Visualization
2024,Mid-level,Full-time,Data Analyst,USD,107500,United States,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,Data Analyst,USD,96750,United States,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Scientist,USD,96750,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,USD,69600,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,USD,150000,United States,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,USD,127500,United States,Remote,United States,M,Data Science and Research
2024,Executive,Full-time,Data Engineer,USD,225000,United States,In-person,United States,M,Data Engineering
2024,Executive,Full-time,Data Engineer,USD,190000,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Scientist,USD,245000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,USD,180000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Architect,USD,175000,United States,In-person,United States,M,Data Architecture and Modeling
2024,Senior,Full-time,Data Architect,USD,117000,United States,In-person,United States,M,Data Architecture and Modeling
2024,Senior,Full-time,Data Scientist,USD,190000,United States,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,USD,136000,United States,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,USD,245400,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,USD,139000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,USD,170000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,USD,120000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Engineer,USD,169900,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,USD,135920,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Scientist,USD,170000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,USD,160000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Science,USD,240000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Science,USD,204000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,USD,185000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,USD,123000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Science,USD,170000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Science,USD,140000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,AI Engineer,USD,90000,United Arab Emirates,In-person,United Arab Emirates,L,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,USD,180500,United States,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,USD,96200,United States,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,USD,235000,Australia,In-person,Australia,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,USD,175000,Australia,In-person,Australia,M,Machine Learning and AI
2024,Mid-level,Full-time,Business Intelligence Developer,USD,95413,United States,Remote,United States,M,BI and Visualization
2024,Mid-level,Full-time,Business Intelligence Developer,USD,70692,United States,Remote,United States,M,BI and Visualization
2024,Senior,Full-time,Data Engineer,USD,110000,Ukraine,In-person,Ukraine,M,Data Engineering
2024,Senior,Full-time,Data Engineer,USD,48000,Ukraine,In-person,Ukraine,M,Data Engineering
2024,Senior,Full-time,Data Scientist,USD,222300,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,USD,119700,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Cloud Database Engineer,USD,170375,United States,Remote,United States,M,Cloud and Database
2024,Senior,Full-time,Cloud Database Engineer,USD,102500,United States,Remote,United States,M,Cloud and Database
2024,Senior,Full-time,Data Engineer,USD,270000,Australia,In-person,Australia,M,Data Engineering
2024,Senior,Full-time,Data Engineer,USD,190000,Australia,In-person,Australia,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,USD,98000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,USD,68300,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Machine Learning Engineer,USD,223100,United States,Remote,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,Machine Learning Engineer,USD,126400,United States,Remote,United States,M,Machine Learning and AI
2024,Senior,Full-time,Data Engineer,USD,283800,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,USD,198900,United States,Remote,United States,M,Data Engineering
2024,Mid-level,Full-time,Research Engineer,USD,166000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Research Engineer,USD,73000,United States,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,Data Analyst,USD,130000,United States,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,USD,100000,United States,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Machine Learning Scientist,USD,220000,United States,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Scientist,USD,137500,United States,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Research Engineer,USD,234000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Engineer,USD,146000,United States,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,Data Analyst,EUR,44000,Lithuania,In-person,Lithuania,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,EUR,37333,Lithuania,In-person,Lithuania,M,Data Analysis
2024,Senior,Full-time,Data Engineer,USD,275000,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,USD,200000,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,USD,204000,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,USD,163200,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Scientist,USD,135000,United States,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,USD,110000,United States,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Machine Learning Engineer,USD,195000,United States,Remote,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,USD,170000,United States,Remote,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,Data Engineer,USD,210000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,USD,130000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Scientist,USD,136000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,USD,106700,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,USD,164000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,USD,131000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Applied Scientist,USD,250000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Applied Scientist,USD,170000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Analyst,USD,175000,United States,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,USD,117000,United States,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Engineer,USD,205500,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,USD,135000,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,USD,146000,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,USD,82500,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Science Manager,USD,240000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Science Manager,USD,180000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Analyst,USD,157500,United States,Remote,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,USD,132500,United States,Remote,United States,M,Data Analysis
2024,Senior,Full-time,Data Engineer,USD,209943,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,USD,155175,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Scientist,USD,244800,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,USD,172000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,USD,250000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,USD,200000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,USD,280000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Prompt Engineer,USD,280000,United States,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Data Science,USD,180000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Science,USD,160000,United States,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,Data Analyst,USD,184180,United States,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,USD,159870,United States,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Scientist,USD,195000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,USD,110000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,USD,180000,United States,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,USD,220000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,USD,137500,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,AI Engineer,USD,212000,United States,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,AI Engineer,USD,93300,United States,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Data Scientist,USD,212000,United States,In-person,United States,M,Data Science and Research
